date,Portfolio_Gross_Return,Portfolio_Net_Return,Target_Hit_Rate,Average_AI_Score,Stock_Count,Gross_Equity,Net_Equity,Running_Max,Drawdown
2025-02-18,0.014768665376163347,0.008768665376163349,0.6,0.6999613,5,4.393491383715617,1.4452413859102546,1.606423449177873,-0.10033597514410497
2025-02-25,-0.04542667871189252,-0.05142667871189253,0.0,0.64817345,5,4.193909662204099,1.3709174214959177,1.606423449177873,-0.1466027078990172
2025-03-05,-0.07592824094591433,-0.08192824094591433,0.0,0.60651225,5,3.8754734788668683,1.2586005686706485,1.606423449177873,-0.21652004686885729
2025-03-12,-0.04000105950858344,-0.04600105950858344,0.2,0.6584056,5,3.720450433614778,1.200703609013693,1.606423449177873,-0.2525609548166252
2025-03-19,0.041072060289266,0.035072060289266,0.4,0.7124328,5,3.87325699812743,1.2428147583785607,1.606423449177873,-0.2263467275614024
2025-03-26,-0.12631681264373645,-0.13231681264373646,0.0,0.7052784,5,3.3839995195739268,1.0783694708433142,1.606423449177873,-0.32871406266187375
2025-04-02,-0.20632365470140623,-0.21232365470140618,0.0,0.6723271,5,2.6858003711876313,0.8494061236754402,1.606423449177873,-0.4712439462271639
2025-04-11,0.05516069037900513,0.049160690379005126,1.0,0.8461064,5,2.8339509738825295,0.8911635151274795,1.606423449177873,-0.4452499335816129
2025-04-18,0.00896470625637269,0.0029647062563726914,0.4,0.84665287,5,2.8593565119083477,0.893805553176229,1.606423449177873,-0.44360526258897914
2025-04-25,-0.01449420138160722,-0.020494201381607218,0.2,0.8538195,5,2.817912422802938,0.8754877221734365,1.606423449177873,-0.45500812838514715
2025-05-05,0.11281636474781594,0.10681636474781593,1.0,0.8453759,5,3.1358190585212764,0.9690041380373489,1.606423449177873,-0.39679407784214016
2025-05-12,0.0665066004418203,0.0605066004418203,0.8,0.6896474,5,3.344371723704196,1.027635284244045,1.606423449177873,-0.3602961381259948
2025-05-19,0.06450226254600336,0.058502262546003346,1.0,0.7615156,5,3.560091266677994,1.087754273444427,1.606423449177873,-0.3228720148469495
2025-05-26,-0.007906833260482892,-0.013906833260482893,0.2,0.6380839,5,3.5319422186402694,1.0726270561352576,1.606423449177873,-0.33228872083247973
2025-06-03,0.04135323039653782,0.03535323039653782,0.8,0.5888463,5,3.6779994389549593,1.1105478875803674,1.606423449177873,-0.3086829701417034
2025-06-10,0.11354864874919253,0.10754864874919252,0.8,0.5828128,5,4.095631305348583,1.2299858122609062,1.606423449177873,-0.23433275772313844
2025-06-17,0.053446631286044655,0.04744663128604465,0.6,0.58709365,5,4.31452900160913,1.2883444955823156,1.606423449177873,-0.19800442639102556
2025-06-24,-0.034999032798225006,-0.040999032798225005,0.0,0.5619952,5,4.163524659572919,1.2355236173525235,1.606423449177873,-0.23088546921745123
2025-07-01,-0.037378196169616774,-0.04337819616961678,0.4,0.5539909,5,4.007899618090365,1.181928831506811,1.606423449177873,-0.26424827021063946
2025-07-08,0.08309427454868987,0.07709427454868986,0.8,0.58002937,5,4.340933129319555,1.2730487773400092,1.606423449177873,-0.20752602435458511
2025-07-15,-0.002279659326115202,-0.0082796593261152,0.4,0.55777085,5,4.3310372806272595,1.2625083671581065,1.606423449177873,-0.21408743889774118
2025-07-22,0.04722112322952654,0.041221123229526535,0.6,0.5820029,5,4.535553725767433,1.3145503801390392,1.606423449177873,-0.18169124036891215
2025-07-29,0.01953048547550691,0.01353048547550691,0.4,0.5928213,5,4.624135291931915,1.3323368849643327,1.606423449177873,-0.17061912558224357
2025-08-06,0.025682432809933497,0.0196824328099335,0.6,0.5801489,5,4.742894335870998,1.3585605161828391,1.606423449177873,-0.15429489224767223
2025-08-13,0.052134008528529695,0.04613400852852969,0.8,0.6145325,5,4.990160429627212,1.421236358622942,1.606423449177873,-0.11527912559400522
2025-08-20,0.050328231131447645,0.04432823113144764,0.6,0.62202406,5,5.241306377112495,1.4842372524203968,1.606423449177873,-0.07606101418651978
2025-08-27,0.04180207658675437,0.03580207658675436,0.4,0.5710572,5,5.460403867703196,1.5373760282044657,1.606423449177873,-0.042982079854937405
2025-09-03,0.03414325384618473,0.02814325384618473,0.6,0.5958621,5,5.646839823060875,1.5806427920232633,1.606423449177873,-0.01604848159294714
2025-09-10,-0.06695083371885477,-0.07295083371885477,0.0,0.62697417,5,5.268779189030119,1.465333582533468,1.606423449177873,-0.08782856519967475
2025-09-17,0.07433173100405528,0.06833173100405528,0.8,0.6461681,5,5.66041666642887,1.5654623627263533,1.606423449177873,-0.02549831208731579
2025-09-24,0.013364630605202321,0.007364630605202318,0.4,0.62161523,5,5.736066044247223,1.5769914147541804,1.606423449177873,-0.01832146713169258
2025-10-02,0.0173655522871607,0.011365552287160696,0.4,0.55911094,5,5.8356759990612055,1.5949147931349725,1.606423449177873,-0.007164148437194706
2025-10-13,-0.025653804550487557,-0.031653804550487566,0.2,0.5613612,5,5.685968707561318,1.5444296719983968,1.606423449177873,-0.03859118043328058
2025-10-20,0.062267502909800695,0.05626750290980069,0.6,0.639574,5,6.040019780604428,1.6313308730615492,1.6313308730615492,0.0
2025-10-28,-0.013044973798519321,-0.019044973798519323,0.4,0.59949595,5,5.961227880823905,1.6002622193273763,1.6313308730615492,-0.019044973798519327
2025-11-04,0.001141276411004255,-0.004858723588995746,0.6,0.6619384,5,5.9680312895849115,1.5924869875337517,1.6313308730615492,-0.02381116312406839
2025-11-11,0.003246645478944643,-0.002753354521055357,0.4,0.621397,5,5.987407371389442,1.5881023062869037,1.6313308730615492,-0.02649895707148464
2025-11-18,0.041833146992800566,0.03583314699280056,0.4,0.63900846,5,6.237879464062554,1.645009009667688,1.645009009667688,0.0
2025-11-25,0.017875395650322055,0.011875395650322054,0.4,0.6584111,5,6.349384027501692,1.6645441425058363,1.6645441425058363,0.0
2025-12-02,0.10828288624468888,0.10228288624468887,0.8,0.6170443,5,7.0369136558755025,1.834798521683024,1.834798521683024,0.0
2025-12-09,-0.0007066559824021379,-0.006706655982402136,0.6,0.60435563,5,7.031940978742931,1.822493159201076,1.834798521683024,-0.006706655982402165
2025-12-16,0.06115375072441749,0.055153750724417486,0.8,0.61592686,5,7.461970544465792,1.9230104926006084,1.9230104926006084,0.0
2025-12-23,0.0892777008143781,0.08327770081437809,0.8,0.607135,5,8.128158118220313,2.0831543850663117,2.0831543850663117,0.0
2025-12-31,-0.04736976866796523,-0.05336976866796524,0.0,0.55130625,5,7.743129148463573,1.9719769174356652,2.0831543850663117,-0.05336976866796528
2026-01-08,0.060592840732746824,0.05459284073274682,0.6,0.5752927,5,8.212307339729515,2.0796327392178835,2.0831543850663117,-0.0016905352160522247
2026-01-15,0.00829336873548565,0.002293368735485651,0.2,0.61296487,5,8.280415032667026,2.084402103923298,2.084402103923298,0.0
2026-01-22,-0.02785588338259868,-0.03385588338259868,0.0,0.6076001,5,8.049756757157537,2.0138328293704273,2.084402103923298,-0.033855883382598706
2026-01-29,0.09292733698063609,0.08692733698063608,1.0,0.6176772,5,8.797799215942067,2.188889954351778,2.188889954351778,0.0
2026-02-05,0.07607264770166706,0.07007264770166706,0.8,0.6209652,5,9.467071096246432,2.3422712689807885,2.3422712689807885,0.0
2026-02-23,0.1474581926424054,0.1414581926424054,1.0,0.6295141,5,10.863068289716088,2.6736047293690444,2.6736047293690444,0.0
2026-03-03,-0.09360989829716695,-0.09960989829716696,0.0,0.6417593,5,9.846177571920586,2.4072872341897695,2.6736047293690444,-0.09960989829716682
2026-03-10,0.10621248332702275,0.10021248332702275,0.8,0.71090496,5,10.891964543113108,2.6485274660093667,2.6736047293690444,-0.009379570242455282
2026-03-17,-0.042195252398547045,-0.04819525239854705,0.2,0.63451964,5,10.432375350100425,2.520881016300561,2.6736047293690444,-0.0571227718857773
2026-03-24,-0.02852792665081898,-0.03452792665081898,0.2,0.7014579,5,10.134761311318949,2.4338402214742936,2.6736047293690444,-0.08967836765883264
2026-03-31,0.15495005422561317,0.14895005422561317,1.0,0.7532755,5,11.705143126071468,2.796360854439368,2.796360854439368,0.0
2026-04-09,0.19538257336701145,0.18938257336701145,1.0,0.6515094,5,13.992124111672496,3.3259428691158703,3.3259428691158703,0.0
2026-04-16,-0.02586178456395154,-0.03186178456395154,0.2,0.66041344,5,13.63026281230435,3.2199723939480895,3.3259428691158703,-0.03186178456395161
2026-04-23,0.08965945723107567,0.08365945723107567,0.4,0.6525875,5,14.852344777972473,3.489353536724834,3.489353536724834,0.0
2026-04-30,0.1257178897885422,0.11971788978854218,0.8,0.6022672,5,16.719550221871046,3.9070915788677176,3.9070915788677176,0.0
2026-05-08,0.05587289396967206,0.04987289396967205,0.6,0.66728437,5,17.653719878638253,4.101949542910385,4.101949542910385,0.0
2026-05-15,0.03978020069920833,0.03378020069920833,0.6,0.72410524,5,18.355988398498084,4.240514221727924,4.240514221727924,0.0
2026-05-22,0.04746237931165827,0.04146237931165826,0.4,0.697057,5,19.227207282507997,4.416336030865688,4.416336030865688,0.0
2026-05-29,0.03496657407266035,0.028966574072660352,0.6,0.72509396,5,19.899516850162208,4.544262155633517,4.544262155633517,0.0
2026-06-05,-0.0636271840856107,-0.06962718408561071,0.2,0.69873136,5,18.633366628322225,4.227857977989948,4.544262155633517,-0.06962718408561086
2026-06-12,0.11532810957108916,0.10932810957108915,0.8,0.750533,5,20.782317576511648,4.690081698258637,4.690081698258637,0.0
2026-06-22,-0.06702893426917693,-0.07302893426917693,0.4,0.7253362,5,19.38930097771449,4.347570030199438,4.690081698258637,-0.07302893426917678
2026-06-29,0.029383914501938512,0.02338391450193851,0.6,0.7810728,5,19.959034539896006,4.449233236076812,4.690081698258637,-0.05135272212235631
2026-07-06,-0.06193512117440072,-0.06793512117440073,0.2,0.7461344,5,18.7228693171435,4.146974037050763,4.690081698258637,-0.11579918989673943
2026-07-14,-0.06880801019170205,-0.07480801019170205,0.2,0.78603154,5,17.434585934351585,3.8367471610223456,4.690081698258637,-0.18194449311045535
2026-07-21,-0.10765747007270324,-0.11365747007270324,0.0,0.88223475,5,15.557622520894157,3.4006721853919193,4.690081698258637,-0.2749226124025639
2026-07-28,0.0649685473149014,0.0589685473149014,0.8,0.8903797,5,16.568378655750244,3.6012048840586717,4.690081698258637,-0.23216585216505936
