date,Model,Fold,Stock_Count,Gross_Return,Trading_Cost,Net_Return,Mean_Probability,Net_Equity,Running_Max_Equity,Drawdown
2023-05-11,Random Forest,2,5,0.03679098589368435,0.006,0.03079098589368435,0.6006369918228283,0.7119955403784658,1.0361494475113675,-0.3128447425334804
2023-05-18,Random Forest,2,5,0.06646437672048841,0.006,0.06046437672048841,0.5517359130427114,0.7550459069552171,1.0361494475113675,-0.2712963281805605
2023-05-25,Random Forest,2,5,0.06122393688266521,0.006,0.05522393688266521,0.5486759619760783,0.7967425144644268,1.0361494475113675,-0.23105444260183727
2023-06-01,Random Forest,2,5,0.033341378395297806,0.006,0.027341378395297808,0.545222569365331,0.8185265530360197,1.0361494475113675,-0.2100304111516309
2023-06-02,Random Forest,3,5,0.07691284866564367,0.006,0.07091284866564367,0.5570479218419047,0.8765706026202739,1.0361494475113675,-0.15401141724716594
2023-06-09,Random Forest,3,5,-0.003022984478631652,0.006,-0.009022984478631653,0.5323155955349272,0.8686613196784063,1.0361494475113675,-0.16164475909844433
2023-06-16,Random Forest,3,5,-0.025349927168413177,0.006,-0.03134992716841318,0.5180850439263918,0.8414288505724705,1.0361494475113675,-0.18792713484196566
2023-06-27,Random Forest,3,5,0.08123287261840721,0.006,0.0752328726184072,0.5437903433749897,0.9047319601050421,1.0361494475113675,-0.12683256042066615
2023-07-04,Random Forest,3,5,-0.00240016181620204,0.006,-0.00840016181620204,0.556779595230428,0.8971320652398701,1.0361494475113675,-0.13416730820577139
2023-07-11,Random Forest,3,5,-0.04734963558440528,0.006,-0.05334963558440528,0.5588402342233008,0.8492703964882381,1.0361494475113675,-0.18035916679005826
2023-07-18,Random Forest,3,5,0.03910841615135654,0.006,0.03310841615135654,0.5764866823824076,0.8773883942001983,1.0361494475113675,-0.15322215698949881
2023-07-25,Random Forest,3,5,0.004845016085002119,0.006,-0.0011549839149978813,0.5473360370776922,0.8763750247176912,1.0361494475113675,-0.15420017177775258
2023-08-01,Random Forest,3,5,-0.053581677339656866,0.006,-0.059581677339656865,0.5687817459797471,0.8241591307664279,1.0361494475113675,-0.20459434423682776
2023-08-09,Random Forest,3,5,-0.053817763819859234,0.006,-0.05981776381985923,0.59579759046497,0.7748597745322612,1.0361494475113675,-0.2521737318942495
2023-08-16,Random Forest,3,5,0.02480844422931896,0.006,0.01880844422931896,0.6257072892749119,0.7894336813870939,1.0361494475113675,-0.23810828323736277
2023-08-23,Random Forest,3,5,-0.010729186455299878,0.006,-0.016729186455299878,0.6203467239192764,0.7762270981370755,1.0361494475113675,-0.2508541118258334
2023-08-30,Random Forest,3,5,0.03313570097589138,0.006,0.02713570097589138,0.6420225946181022,0.7972905645615072,1.0361494475113675,-0.2305255130170205
2023-09-06,Random Forest,3,5,0.03305176557743894,0.006,0.027051765577438942,0.6029104235217408,0.818858682011129,1.0361494475113675,-0.20970986957733684
2023-09-13,Random Forest,3,5,-0.003447113098780741,0.006,-0.00944711309878074,0.5619686889862774,0.8111228314302513,1.0361494475113675,-0.21717582982028993
2023-09-20,Random Forest,3,5,0.006552601912960388,0.006,0.0005526019129603876,0.573468442285338,0.8115710594585456,1.0361494475113675,-0.2167432396863369
2023-09-27,Random Forest,3,5,0.061900300848227466,0.006,0.05590030084822747,0.561221379207977,0.856938125841993,1.0361494475113675,-0.1729589511433951
2023-10-05,Random Forest,3,5,-0.003159850141289433,0.006,-0.009159850141289432,0.5765363599388001,0.849088701028923,1.0361494475113675,-0.18053452321161645
2023-10-16,Random Forest,3,5,-0.05560027299978765,0.006,-0.061600272999787646,0.5775127029970397,0.7967846052445062,1.0361494475113675,-0.23101382029568207
2023-10-23,Random Forest,3,5,0.02306207355182237,0.006,0.01706207355182237,0.5553162748854206,0.8103794027841477,1.0361494475113675,-0.21789332153723218
2023-10-30,Random Forest,3,5,0.06161461804627257,0.006,0.055614618046272574,0.5735663295632695,0.8554483437425546,1.0361494475113675,-0.17439675734308624
2023-11-06,Random Forest,3,5,0.005714024184737543,0.006,-0.0002859758152624573,0.6139891221532733,0.8552037062050379,1.0361494475113675,-0.17463285990348842
2023-11-13,Random Forest,3,5,0.01649065593630561,0.006,0.01049065593630561,0.5961426731933764,0.8641753540422884,1.0361494475113675,-0.16597421721560335
2023-11-20,Random Forest,3,5,-0.036469083815389734,0.006,-0.04246908381538973,0.5615686077947891,0.8274746185002724,1.0361494475113675,-0.20139452808886993
2023-11-27,Random Forest,3,5,0.054123414165994754,0.006,0.048123414165994756,0.5456694990390772,0.8672955222782095,1.0361494475113675,-0.1629629062088609
2023-12-04,Random Forest,3,5,0.017370842939154186,0.006,0.011370842939154186,0.5382990087809165,0.8771574034438667,1.0361494475113675,-0.15344508888111574
2023-12-11,Random Forest,3,5,0.03463542984032777,0.006,0.02863542984032777,0.5090567951213482,0.9022751827291077,1.0361494475113675,-0.12920362511778605
2023-12-18,Random Forest,3,5,0.020073468413800644,0.006,0.014073468413800643,0.5216598225450892,0.9149733240138019,1.0361494475113675,-0.11694849984102906
2023-12-25,Random Forest,3,5,0.02729359175555208,0.006,0.02129359175555208,0.5196658801804942,0.9344563924425724,1.0361494475113675,-0.09814516169751608
2024-01-02,Random Forest,3,5,0.0016655829858954752,0.006,-0.004334417014104525,0.5408388229126355,0.9304060687562306,1.0361494475113675,-0.10205417665290684
2024-01-09,Random Forest,3,5,0.007379015789330245,0.006,0.0013790157893302452,0.5373276057533698,0.9316891134155342,1.0361494475113675,-0.10081589518454803
2024-01-16,Random Forest,3,5,0.010333907053600867,0.006,0.0043339070536008665,0.5350057407839849,0.9357269674359289,1.0361494475113675,-0.09691891485020254
2024-01-23,Random Forest,3,5,0.003981170684373958,0.006,-0.0020188293156260424,0.5282941516487942,0.9338378944026474,1.0361494475113675,-0.0987420814192903
2024-01-30,Random Forest,3,5,0.07194105680107037,0.006,0.06594105680107036,0.5320100129765193,0.9954161520404443,1.0361494475113675,-0.03931218181774532
2024-02-15,Random Forest,3,5,0.08412958793245547,0.006,0.07812958793245546,0.555943551601554,1.0731876058206746,1.0731876058206746,0.0
2024-02-22,Random Forest,3,5,0.010757066200065491,0.006,0.004757066200065491,0.5866415928601121,1.0782928303066535,1.0782928303066535,0.0
2024-03-01,Random Forest,3,5,-0.06428034040883579,0.006,-0.0702803404088358,0.545469775037057,1.0025100431322949,1.0782928303066535,-0.0702803404088358
2024-03-08,Random Forest,3,5,-0.03793405166811181,0.006,-0.04393405166811181,0.5655264595684668,0.9584657150995196,1.0782928303066535,-0.11112669197017333
2024-03-15,Random Forest,3,5,0.03571558708254563,0.006,0.02971558708254563,0.5653778404335965,0.9869470865221938,1.0782928303066535,-0.08471329978006259
2024-03-22,Random Forest,3,5,-0.014409323056155787,0.006,-0.02040932305615579,0.5541623327429269,0.9668041645940305,1.0782928303066535,-0.10339368173385421
2024-03-29,Random Forest,3,5,0.03549208233042185,0.006,0.029492082330421852,0.5722529263502665,0.9953172326136324,1.0782928303066535,-0.07695089437757263
2024-04-09,Random Forest,3,5,-0.0972628428352759,0.006,-0.10326284283527591,0.5924410919322595,0.8925379456510091,1.0782928303066535,-0.1722675691007033
2024-04-16,Random Forest,3,5,0.0013390998314053437,0.006,-0.004660900168594656,0.6266972597798696,0.8883779153896472,1.0782928303066535,-0.17612554732743313
2024-04-23,Random Forest,3,5,0.10924654431149494,0.006,0.10324654431149494,0.6218049407306598,0.9800998651962779,1.0782928303066535,-0.09106335714246627
2024-04-30,Random Forest,3,5,-0.002042031256400145,0.006,-0.008042031256400146,0.622262375312857,0.9722178714459758,1.0782928303066535,-0.09837305403441399
2024-05-08,Random Forest,3,5,0.01615983054114445,0.006,0.010159830541144449,0.6105631822429247,0.9820954402689392,1.0782928303066535,-0.08921267705207392
2024-05-15,Random Forest,3,5,0.06972097451746921,0.006,0.0637209745174692,0.6117932630283053,1.044675518792039,1.0782928303066535,-0.031176421255675213
2024-05-22,Random Forest,3,5,0.03371358913683213,0.006,0.027713589136832133,0.5889038312114677,1.0736272269011484,1.0782928303066535,-0.00432684264827965
2024-05-29,Random Forest,3,5,-0.01867586389754765,0.006,-0.024675863897547654,0.5750566848147293,1.0471345475734342,1.0782928303066535,-0.028895937965532248
2024-06-05,Random Forest,3,5,0.10033675064756883,0.006,0.09433675064756883,0.5383696316893392,1.145917818282324,1.145917818282324,0.0
2024-06-13,Random Forest,3,5,0.02249941112956384,0.006,0.016499411129563837,0.5235066998352427,1.1648247874868567,1.1648247874868567,0.0
2024-06-20,Random Forest,3,5,0.04326059205693089,0.006,0.03726059205693089,0.5396202995357864,1.2082268487112058,1.2082268487112058,0.0
2024-06-21,Random Forest,4,5,0.03447162659493164,0.006,0.02847162659493164,0.5693504635689484,1.2426270323896822,1.2426270323896822,0.0
2024-06-28,Random Forest,4,5,0.1113586774657775,0.006,0.1053586774657775,0.5369675880986212,1.373548573105483,1.373548573105483,0.0
2024-07-05,Random Forest,4,5,-0.03333062065749075,0.006,-0.039330620657490746,0.5808546523652263,1.3195260552220336,1.373548573105483,-0.03933062065749071
2024-07-12,Random Forest,4,5,-0.0192160768578973,0.006,-0.0252160768578973,0.5605410703417719,1.2862527847975567,1.373548573105483,-0.06355493356202002
2024-07-19,Random Forest,4,5,-0.050988145700615474,0.006,-0.05698814570061547,0.557595587609877,1.2129516236896911,1.373548573105483,-0.11692120144881013
2024-07-30,Random Forest,4,5,-0.19645178612902942,0.006,-0.20245178612902942,0.631305872188163,0.9673874009856068,1.373548573105483,-0.2957020815081759
2024-08-06,Random Forest,4,5,0.12490260051199886,0.006,0.11890260051199886,0.745283985455133,1.0824122786653392,1.373548573105483,-0.21195922746431028
2024-08-13,Random Forest,4,5,0.05805320396485865,0.006,0.05205320396485865,0.7523643672144841,1.1387553057807736,1.373548573105483,-0.17093918039888523
2024-08-20,Random Forest,4,5,0.00011040789038800903,0.006,-0.005889592109611991,0.7204356822720058,1.1320485015170683,1.373548573105483,-0.17582201046039636
2024-08-27,Random Forest,4,5,-0.008321620856447364,0.006,-0.014321620856447365,0.6743085547836145,1.1158357320872314,1.373548573105483,-0.1876255751448117
2024-09-03,Random Forest,4,5,-0.07790138181368815,0.006,-0.08390138181368816,0.667565455090849,1.0222155722880244,1.373548573105483,-0.2557849119402621
2024-09-10,Random Forest,4,5,0.08028659755242126,0.006,0.07428659755242126,0.6206215552975228,1.0981524891184027,1.373548573105483,-0.2004997052011287
2024-09-18,Random Forest,4,5,0.04906447444410626,0.006,0.043064474444106264,0.6709404834008815,1.1454438489217738,1.373548573105483,-0.1660696451877074
2024-09-25,Random Forest,4,5,-0.010318086622023447,0.006,-0.01631808662202345,0.6343514250963737,1.1267523969744042,1.373548573105483,-0.17967779295426922
2024-10-04,Random Forest,4,5,0.07902358636444151,0.006,0.0730235863644415,0.6218669414148995,1.209031897946206,1.373548573105483,-0.11977492342139606
2024-10-14,Random Forest,4,5,0.007642070822933711,0.006,0.0016420708229337106,0.5731720663533755,1.2110172139498196,1.373548573105483,-0.11832953150553172
2024-10-21,Random Forest,4,5,-0.010851283034649018,0.006,-0.016851283034649018,0.5703253336975724,1.1906100201177192,1.373548573105483,-0.1331868101134236
2024-10-28,Random Forest,4,5,0.003518062116450804,0.006,-0.002481937883549196,0.6072192339914535,1.1876550000042558,1.373548573105483,-0.1353381866073632
2024-11-05,Random Forest,4,5,-0.030573925415370694,0.006,-0.036573925415370696,0.5935143267731053,1.1442177946149081,1.373548573105483,-0.1669622632799046
2024-11-12,Random Forest,4,5,0.009462849775679372,0.006,0.003462849775679372,0.6134846040531651,1.1481800489483187,1.373548573105483,-0.16407757874017093
2024-11-19,Random Forest,4,5,0.041340764352967005,0.006,0.035340764352967007,0.6114027670459008,1.1887576094929795,1.373548573105483,-0.13453544143306562
2024-11-26,Random Forest,4,5,-0.014195784371310794,0.006,-0.020195784371310796,0.6315977323140138,1.1647497171419043,1.373548573105483,-0.1520141770388952
2024-12-03,Random Forest,4,5,-0.006345894518073369,0.006,-0.012345894518073369,0.6346258977002865,1.1503698399941147,1.373548573105483,-0.16248332056199455
2024-12-10,Random Forest,4,5,-0.05076539230387682,0.006,-0.05676539230387682,0.6216800477731261,1.0850686447323008,1.373548573105483,-0.2100252834313331
2024-12-17,Random Forest,4,5,0.039880552153407314,0.006,0.033880552153407316,0.611331289911786,1.1218313695401805,1.373548573105483,-0.1832605038467553
2024-12-24,Random Forest,4,5,-0.03177037115126637,0.006,-0.03777037115126637,0.6062619858211727,1.0794593823435144,1.373548573105483,-0.2141090577503616
2024-12-31,Random Forest,4,5,-0.020925663162157403,0.006,-0.0269256631621574,0.614986678441889,1.0503942226173024,1.373548573105483,-0.2352696925435659
2025-01-08,Random Forest,4,5,-0.07310967831671247,0.006,-0.07910967831671248,0.609028765041074,0.9672978735603144,1.373548573105483,-0.295767261165485
2025-01-15,Random Forest,4,5,0.07622613924493764,0.006,0.07022613924493763,0.6012279645103629,1.0352274687202931,1.373548573105483,-0.24631171478724856
2025-01-22,Random Forest,4,5,-0.07033974262956817,0.006,-0.07633974262956818,0.6453247832376758,0.9561984701951266,1.373548573105483,-0.3038480845033106
2025-02-07,Random Forest,4,5,-0.00040968681947448624,0.006,-0.006409686819474486,0.6159227066970635,0.9500695374639152,1.373548573105483,-0.30831020026042166
2025-02-14,Random Forest,4,5,0.07248005029794688,0.006,0.06648005029794687,0.6145414251329162,1.0132302081010633,1.373548573105483,-0.2623266275831577
2025-02-21,Random Forest,4,5,-0.09578076393891319,0.006,-0.1017807639389132,0.5767993462396662,0.910102863474553,1.373548573105483,-0.3374075869651384
2025-03-03,Random Forest,4,5,-0.0032481216337032935,0.006,-0.009248121633703293,0.6208500597729488,0.9016861214939588,1.373548573105483,-0.3435353221944537
2025-03-10,Random Forest,4,5,-0.0169873132000673,0.006,-0.0229873132000673,0.6406795429373054,0.8809587802110233,1.373548573105483,-0.35862568134795103
2025-03-17,Random Forest,4,5,0.008759314879128576,0.006,0.002759314879128576,0.6568710012573689,0.8833896228811584,1.373548573105483,-0.3568559276474036
2025-03-24,Random Forest,4,5,-0.12903969517812014,0.006,-0.13503969517812014,0.6772313351938207,0.7640969574837723,1.373548573105483,-0.443705907133513
2025-03-31,Random Forest,4,5,-0.27183211763834636,0.006,-0.27783211763834637,0.6854808940532535,0.5518062817050383,1.373548573105483,-0.598262272984312
2025-04-09,Random Forest,4,5,0.16140399547944742,0.006,0.15540399547944742,0.7774888395354299,0.6375591826126589,1.373548573105483,-0.5358306250712425
2025-04-16,Random Forest,4,5,-0.03461596370970681,0.006,-0.040615963709706805,0.8199965825661814,0.6116641019888728,1.373548573105483,-0.5546833115585061
2025-04-23,Random Forest,4,5,0.04872675353600151,0.006,0.04272675353600151,0.7509502344412133,0.637798523321371,1.373548573105483,-0.5356563751659982
2025-04-30,Random Forest,4,5,0.007776845948714706,0.006,0.0017768459487147057,0.7693271978115721,0.6389317930436308,1.373548573105483,-0.5348313080774003
2025-05-08,Random Forest,4,5,0.0658566791757043,0.006,0.0598566791757043,0.7084790225769229,0.6771761283950009,1.373548573105483,-0.5069878549224073
2025-05-15,Random Forest,4,5,0.021920746721919616,0.006,0.015920746721919614,0.6555826720508253,0.6879572780213078,1.373548573105483,-0.49913873342979664
2025-05-22,Random Forest,4,5,0.01827531276497594,0.006,0.012275312764975939,0.6466997757182951,0.6964021687779609,1.373548573105483,-0.49299050473078543
2025-05-29,Random Forest,4,5,0.0315610432487482,0.006,0.0255610432487482,0.575624408390042,0.7142029347326165,1.373548573105483,-0.4800308130946829
2025-06-06,Random Forest,4,5,0.04928065607094016,0.006,0.043280656070940164,0.5504251407234401,0.7451141063156351,1.373548573105483,-0.45752620554874734
2025-06-13,Random Forest,4,5,0.0018190440796630014,0.006,-0.0041809559203369985,0.5391184439202648,0.7419988170815082,1.373548573105483,-0.459794264571286
2025-06-20,Random Forest,4,5,0.0044931087987375214,0.006,-0.0015068912012624787,0.5515497971367086,0.7408807055927009,1.373548573105483,-0.46060829584087504
2025-06-27,Random Forest,4,5,0.014491674809925525,0.006,0.008491674809925525,0.5512584087604978,0.7471720236175423,1.373548573105483,-0.45602795689398423
2025-07-04,Random Forest,4,5,0.055847076656252395,0.006,0.0498470766562524,0.5443889309198469,0.7844163647542132,1.373548573105483,-0.42891254076242036
2025-07-11,Random Forest,4,5,0.0750787080153128,0.006,0.0690787080153128,0.5427681144126904,0.8386028337775026,1.373548573105483,-0.3894625569145408
2025-07-14,Random Forest,5,5,0.04198636872181858,0.006,0.03598636872181858,0.5260537080289402,0.8687811045649816,1.373548573105483,-0.3674915313691912
2025-07-21,Random Forest,5,5,0.06872660194334017,0.006,0.06272660194334016,0.5440190201652633,0.9232767910869245,1.373548573105483,-0.32781642443159487
2025-07-28,Random Forest,5,5,-0.013692237799490936,0.006,-0.019692237799490937,0.5612485031297423,0.9050954049620898,1.373548573105483,-0.34105322324660003
2025-08-05,Random Forest,5,5,0.13101429412239085,0.006,0.12501429412239085,0.546482808136884,1.018245268126845,1.373548573105483,-0.25867545708654904
2025-08-12,Random Forest,5,5,0.1495430174200259,0.006,0.1435430174200259,0.5686242629125013,1.1644072663874356,1.373548573105483,-0.1522634953092309
2025-08-19,Random Forest,5,5,-0.03401095192202765,0.006,-0.04001095192202765,0.612861723681857,1.1178182232343483,1.373548573105483,-0.18618223984096094
2025-08-26,Random Forest,5,5,-0.0466178702561729,0.006,-0.0526178702561729,0.5688315737525891,1.0590010089942177,1.373548573105483,-0.22900359715717855
2025-09-02,Random Forest,5,5,0.07102428408966437,0.006,0.06502428408966436,0.5484469547007725,1.127861791454299,1.373548573105483,-0.1788701080266175
2025-09-09,Random Forest,5,5,-0.06386695592994655,0.006,-0.06986695592994656,0.5440199590322408,1.0490615213756909,1.373548573105483,-0.23623995400188358
2025-09-16,Random Forest,5,5,0.040541252910052575,0.006,0.034541252910052576,0.61985538923208,1.0852974207037331,1.373548573105483,-0.20985872509046932
2025-09-23,Random Forest,5,5,0.025821425281838485,0.006,0.019821425281838487,0.5595335179368369,1.1068095624367842,1.373548573105483,-0.19419699884775343
2025-10-01,Random Forest,5,5,0.025107913485279763,0.006,0.019107913485279765,0.5383426345105641,1.1279583838005067,1.373548573105483,-0.17879978481555747
2025-10-09,Random Forest,5,5,-0.017106606307280402,0.006,-0.023106606307280404,0.5365976402620269,1.101895093495032,1.373548573105483,-0.19777493488727838
2025-10-17,Random Forest,5,5,0.06109806157918387,0.006,0.05509806157918387,0.6254987974705242,1.162607377210222,1.373548573105483,-0.15357388884933287
2025-10-27,Random Forest,5,5,-0.026899316862721113,0.006,-0.032899316862721115,0.5945750678010726,1.1243583887204458,1.373548573105483,-0.18142072968095935
2025-11-03,Random Forest,5,5,0.0048978971710197826,0.006,-0.0011021028289802176,0.6076463188723487,1.1231192301594493,1.373548573105483,-0.18232288821052256
2025-11-10,Random Forest,5,5,0.058386032907467154,0.006,0.052386032907467156,0.603023410413022,1.1819549911095915,1.373548573105483,-0.13948802812463623
2025-11-17,Random Forest,5,5,-0.05221915766041987,0.006,-0.058219157660419865,0.5931392312677544,1.113142567134662,1.373548573105483,-0.1895863102839268
2025-11-24,Random Forest,5,5,0.08475399243706842,0.006,0.07875399243706842,0.6039072344816317,1.200806988448164,1.373548573105483,-0.1257629966931305
2025-12-01,Random Forest,5,5,0.10989786624074016,0.006,0.10389786624074016,0.6082221164487859,1.3255682723148974,1.373548573105483,-0.03493163746084793
2025-12-08,Random Forest,5,5,0.01820695838858124,0.006,0.012206958388581239,0.5894753213485774,1.341749429056269,1.373548573105483,-0.023151088117196128
2025-12-15,Random Forest,5,5,0.041847367564215275,0.006,0.03584736756421528,0.5588983477372385,1.389847614018725,1.389847614018725,0.0
2025-12-22,Random Forest,5,5,0.11063620884313452,0.006,0.10463620884313451,0.5766749729898824,1.5352759992193206,1.5352759992193206,0.0
2025-12-30,Random Forest,5,5,-0.013738776691274235,0.006,-0.019738776691274235,0.5648857562289338,1.5049715291112575,1.5352759992193206,-0.019738776691274218
2026-01-07,Random Forest,5,5,0.08297037595800001,0.006,0.076970375958,0.5669969380309724,1.6208097535130372,1.6208097535130372,0.0
2026-01-14,Random Forest,5,5,0.008731301800640079,0.006,0.0027313018006400788,0.544344526624337,1.6252366741113025,1.6252366741113025,0.0
2026-01-21,Random Forest,5,5,0.03687189930622488,0.006,0.03087189930622488,0.6216472916366097,1.6754108170632505,1.6754108170632505,0.0
2026-01-28,Random Forest,5,5,0.06582931994859546,0.006,0.059829319948595465,0.5875955020876498,1.7756495068826654,1.7756495068826654,0.0
2026-02-04,Random Forest,5,5,0.016626496963306626,0.006,0.010626496963306626,0.6088879784191599,1.7945184409754509,1.7945184409754509,0.0
2026-02-11,Random Forest,5,5,0.15507920110674034,0.006,0.14907920110674033,0.5928531048379294,2.0620438165273844,2.0620438165273844,0.0
2026-03-02,Random Forest,5,5,-0.13242804598438254,0.006,-0.13842804598438255,0.6248835387258447,1.77659912027132,2.0620438165273844,-0.13842804598438252
2026-03-09,Random Forest,5,5,0.06322731763429754,0.006,0.05722731763429754,0.659764470938892,1.8782691224359003,2.0620438165273844,-0.08912259410712842
2026-03-16,Random Forest,5,5,-0.010663307851034953,0.006,-0.016663307851034953,0.5796234010143888,1.8469709458216577,2.0620438165273844,-0.1043008247360735
2026-03-23,Random Forest,5,5,0.024796813745575387,0.006,0.01879681374557539,0.6284609817213935,1.8816881146837565,2.0620438165273844,-0.08746453416657196
2026-03-30,Random Forest,5,5,0.025059758532644638,0.006,0.01905975853264464,0.6680110882485819,1.9175526357833763,2.0620438165273844,-0.07007182853531246
2026-04-08,Random Forest,5,5,0.11773801100987757,0.006,0.11173801100987757,0.602280623766112,2.131816153312559,2.131816153312559,0.0
2026-04-15,Random Forest,5,5,0.10176672638562093,0.006,0.09576672638562092,0.6202026677771935,2.3359732075712896,2.3359732075712896,0.0
2026-04-22,Random Forest,5,5,-0.056142669977799355,0.006,-0.06214266997779935,0.6149411217781355,2.1908095954562055,2.3359732075712896,-0.06214266997779938
2026-04-29,Random Forest,5,5,0.033583965550968584,0.006,0.027583965550968585,0.5985234171111598,2.251240811866001,2.3359732075712896,-0.03627284569474365
2026-05-07,Random Forest,5,5,0.11404203521224061,0.006,0.10804203521224061,0.6079839800230384,2.4944694509328604,2.4944694509328604,0.0
2026-05-14,Random Forest,5,5,-0.01717506647326268,0.006,-0.02317506647326268,0.6066644127161502,2.4366599555919684,2.4944694509328604,-0.023175066473262618
2026-05-21,Random Forest,5,5,0.0005630147465693014,0.006,-0.005436985253430698,0.6482931472149464,2.4234118713457895,2.4944694509328604,-0.02848604923203102
2026-05-28,Random Forest,5,5,0.004156197264353079,0.006,-0.0018438027356469213,0.6223463860944598,2.418943577907803,2.4944694509328604,-0.030277329312176193
2026-06-04,Random Forest,5,5,-0.09284183002800397,0.006,-0.09884183002800398,0.6410519975260364,2.179850767932908,2.4944694509328604,-0.12612649270260412
2026-06-11,Random Forest,5,5,0.08504017972369182,0.006,0.07904017972369182,0.729567692419547,2.3521465644011528,2.4944694509328604,-0.05705537363004509
2026-06-18,Random Forest,5,5,-0.0659777547980055,0.006,-0.0719777547980055,0.6314927126262457,2.1828443357397154,2.4944694509328604,-0.12492641073499866
2026-06-26,Random Forest,5,5,0.043726031872400165,0.006,0.037726031872400166,0.7050510258935374,2.26519439072232,2.4944694509328604,-0.09191335661569167
2026-07-03,Random Forest,5,5,-0.07678492766085358,0.006,-0.08278492766085359,0.6897829129911288,2.0776704369486017,2.4944694509328604,-0.16708924369804878
2026-07-13,Random Forest,5,5,-0.15868935121123487,0.006,-0.16468935121123487,0.7394892822045287,1.7355002406567737,2.4944694509328604,-0.3042607757702761
2026-07-20,Random Forest,5,5,0.021902570609463167,0.006,0.015902570609463165,0.8381542584084809,1.7630991557765583,2.4944694509328604,-0.2931967336311898
2026-07-27,Random Forest,5,5,-0.10121236682274311,0.006,-0.10721236682274311,0.7693235883817106,1.5740731223425732,2.4944694509328604,-0.3689747846966357
2026-08-03,Random Forest,5,5,0.15194413739446572,0.006,0.1459441373944657,0.7243813931482249,1.8037998663786734,2.4944694509328604,-0.2768803539750292
2021-04-28,XGBoost,1,5,-0.043173093731642354,0.006,-0.04917309373164235,0.6168596744537354,0.9508269062683576,0.9508269062683576,0.0
2021-05-06,XGBoost,1,5,-0.09772879053774755,0.006,-0.10372879053774756,0.8452222347259521,0.8521987812703926,0.9508269062683576,-0.10372879053774764
2021-05-13,XGBoost,1,5,-0.0026293271103090764,0.006,-0.008629327110309077,0.8412427186965943,0.8448448792238037,0.9508269062683576,-0.11146300798374964
2021-05-20,XGBoost,1,5,0.15370685750349775,0.006,0.14770685750349774,0.7578318119049072,0.9696342614118737,0.9696342614118737,0.0
2021-05-27,XGBoost,1,5,0.027765962043065206,0.006,0.021765962043065204,0.8253759741783142,0.9907392839414202,0.9907392839414202,0.0
2021-06-03,XGBoost,1,5,0.025961749849352244,0.006,0.019961749849352242,0.8213210344314575,1.0105161736933852,1.0105161736933852,0.0
2021-06-10,XGBoost,1,5,0.018778732903347063,0.006,0.012778732903347063,0.7015448927879333,1.0234292899715252,1.0234292899715252,0.0
2021-06-18,XGBoost,1,5,0.008655752572741315,0.006,0.0026557525727413153,0.7246531248092651,1.0261472649413859,1.0261472649413859,0.0
2021-06-25,XGBoost,1,5,0.03047367730676962,0.006,0.024473677306769623,0.6212172508239746,1.0512608619727855,1.0512608619727855,0.0
2021-07-02,XGBoost,1,5,1.1490306096662018e-05,0.006,-0.005988509693903338,0.6194076657295227,1.0449653761100404,1.0512608619727855,-0.005988509693903188
2021-07-09,XGBoost,1,5,0.029816739415123104,0.006,0.023816739415123106,0.5924502849578858,1.0698530441706795,1.0698530441706795,0.0
2021-07-16,XGBoost,1,5,0.023113240011244107,0.006,0.017113240011244105,0.6038387775421142,1.0881616960923326,1.0881616960923326,0.0
2021-07-23,XGBoost,1,5,-0.018522160365735996,0.006,-0.024522160365735998,0.6201222181320191,1.0614776204769052,1.0881616960923326,-0.024522160365735957
2021-07-30,XGBoost,1,5,0.023169773514503868,0.006,0.01716977351450387,0.6769885420799255,1.0797029508112082,1.0881616960923326,-0.007773426790798066
2021-08-06,XGBoost,1,5,-0.0690198995204752,0.006,-0.0750198995204752,0.7052008390426636,0.9987037439293908,1.0881616960923326,-0.08221016461449782
2021-08-13,XGBoost,1,5,-0.06114109477363701,0.006,-0.06714109477363701,0.8205316543579102,0.9316496812074414,1.0881616960923326,-0.14383157893439658
2021-08-20,XGBoost,1,5,0.06720745776796182,0.006,0.06120745776796182,0.8197532415390014,0.9886735897244809,1.0881616960923326,-0.09142768645976118
2021-08-27,XGBoost,1,5,0.047253183528839136,0.006,0.04125318352883914,0.6520620226860047,1.0294595227715013,1.0881616960923326,-0.05394618606006352
2021-09-03,XGBoost,1,5,-0.055271204454270764,0.006,-0.06127120445427076,0.6887074112892151,0.9663832978743726,1.0881616960923326,-0.11191204271872002
2021-09-10,XGBoost,1,5,-0.02431359509941764,0.006,-0.03031359509941764,0.6764697194099426,0.9370887458717689,1.0881616960923326,-0.13883318146841372
2021-09-17,XGBoost,1,5,0.016313672048516126,0.006,0.010313672048516126,0.7248969435691833,0.9467535718770457,1.0881616960923326,-0.12995138932301487
2021-09-28,XGBoost,1,5,-0.07171939112194141,0.006,-0.07771939112194141,0.7319622039794922,0.8731724607282385,1.0881616960923326,-0.19757103759132122
2021-10-05,XGBoost,1,5,-0.015898041262574835,0.006,-0.021898041262574837,0.8000059247016906,0.8540516941538675,1.0881616960923326,-0.2151426601204316
2021-10-13,XGBoost,1,5,0.05931913272550569,0.006,0.05331913272550569,0.8352112650871277,0.8995889897889005,1.0881616960923326,-0.17329474744480566
